CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL70319	114843	CHEMBL70319	114843		9e	474.88	5.12	82.62	1	CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccc(OS(=O)(=O)C(F)(F)F)cc24	370265	IC50	=	30	nM	7.52	IC50	=	30	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59916	CHEMBL671075	B	Binding affinity towards human Dopamine receptor D2	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			14970	CHEMBL1132638	10377229	J. Med. Chem.	1999	42	12	2235			
CHEMBL3804965	2085590	CHEMBL3804965	2085590		28	465.47	5.44	63.27	1	CNC(=O)c1cc(OCCCCN2CCN(CC2)c3cccc4OC(F)(F)Oc34)ccc1F	16588002	IC50	=	30	nM	7.52	IC50	=	30	nM				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1576957	CHEMBL3806800	B	Antagonistic activity at human dopamine D2 receptor measured after 60 mins by Ultra Lance cAMP assay	1	Scientific Literature	Homo sapiens		9606	Autocuration		72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	99312	CHEMBL3804825	27173799	Bioorg. Med. Chem. Lett.	2016	26	13	3141			
CHEMBL3323015	1785584	CHEMBL3323015	1785584		29	504.55	3.87	91.55	1	CC(C)(C)c1nc(cc(n1)C(F)(F)F)N2CCN(CCCCNC(=O)c3cn4cccnc4n3)CC2	14996275	IC50	=	37	nM	7.43	IC50	=	37	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1450566	CHEMBL3372144	B	Antagonist activity against human D2LR expressed in CHOK1 cells assessed as inhibition of pergolide-induced beta-arrestin translocation by beta-galactosidase based beta-arrestin recruitment assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	90735	CHEMBL3351252	25126833	J. Med. Chem.	2014	57	16	7042			
CHEMBL553331	547223	CHEMBL1194812	668762		17	508.56	3.67	64.92	1	Cl.Cl.CN1C(=O)N(C)c2ncn(CCCN3CCN(CC3)C(c4ccc(F)cc4)c5ccc(F)cc5)c2C1=O	575546	IC50	=	43	nM	7.37	IC50	=	43	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59784	CHEMBL671744	B	Compound is evaluated for in vitro receptor binding affinity against Dopamine receptor D2	1	Scientific Literature	Cavia porcellus		10141	Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			13114	CHEMBL1128457	7562938	J. Med. Chem.	1995	38	20	4026			
CHEMBL305660	111060	CHEMBL305660	111060	EBASTINE	ebastine	469.66	6.58	29.54	1	CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4	576832	IC50	=	61	nM	7.22	IC50	=	61	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59784	CHEMBL671744	B	Compound is evaluated for in vitro receptor binding affinity against Dopamine receptor D2	1	Scientific Literature	Cavia porcellus		10141	Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			13114	CHEMBL1128457	7562938	J. Med. Chem.	1995	38	20	4026			
CHEMBL262724	109812	CHEMBL262724	109812		12	458.38	4.67	61.36	0	Clc1cccc(N2CCN(CCCCNC(=O)c3cnc4ccccc4n3)CC2)c1Cl	1508958	IC50	=	76.7	nM	7.12	IC50	=	76.7	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	312899	CHEMBL827419	F	Mitogenic stimulation or antagonism of 30 nM quinpirole-stimulated mitogenesis in CHO cells expressing human dopamine D2 receptor	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	21255	CHEMBL1139520	15916415	J. Med. Chem.	2005	48	11	3663	449	CHEMBL3308072	CHO
CHEMBL349034	275572	CHEMBL349034	275572		42	383.51	4.23	44.29	0	Fc1ccc(cc1)N2CCN(CC[C@@H]3CC[C@H](CC3)Nc4ncccn4)CC2	474590	IC50	=	79	nM	7.1	IC50	=	79	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59919	CHEMBL670114	B	The in vitro intrinsic activity was measured at DA D2 receptor by measuring its ability to increase [3H]thymidine uptake in CHO-K1 cells transfected with the Dopamine receptor D2	1	Scientific Literature				Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			14829	CHEMBL1131565	9513604	J. Med. Chem.	1998	41	5	760	485	CHEMBL3307512	CHO-K1
CHEMBL1945296	1276670	CHEMBL1945296	1276670		44	546.51	5.82	118.92	2	O[C@@H](CNCCCc1cccc(CNCCc2c(Cl)cccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34	8023053	IC50	=	79.43	nM	7.1	pIC50	=	7.1				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	800672	CHEMBL1947794	B	Displacement of radiolabeled spiperone from dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			60920	CHEMBL1944599	22079756	Bioorg. Med. Chem. Lett.	2012	22	1	689			
CHEMBL180010	297525	CHEMBL180010	297525		6, PG01037	481.42	5.4	48.47	1	Clc1cccc(N2CCN(C\C=C\CNC(=O)c3ccc(cc3)c4ccccn4)CC2)c1Cl	1920692	IC50	=	80.9	nM	7.09	IC50	=	80.9	nM			1	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	445361	CHEMBL895651	F	Antagonist activity at human dopamine D2 receptor expressed in HEK293 cells by mitogenesis assay	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	36636	CHEMBL1148745	17672446	J. Med. Chem.	2007	50	17	4135	722	CHEMBL3307715	HEK293
CHEMBL390253	388338	CHEMBL390253	388338		21	499.43	4.48	68.7	0	OC(CCN1CCN(CC1)c2cccc(Cl)c2Cl)CNC(=O)c3ccc(cc3)c4ccccn4	1920694	IC50	=	88.3	nM	7.05	IC50	=	88.3	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	445361	CHEMBL895651	F	Antagonist activity at human dopamine D2 receptor expressed in HEK293 cells by mitogenesis assay	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	36636	CHEMBL1148745	17672446	J. Med. Chem.	2007	50	17	4135	722	CHEMBL3307715	HEK293
CHEMBL3805600	2085461	CHEMBL3805600	2085461		8	436.37	4.67	44.81	0	CC(=O)Nc1cccc(OCCCCN2CCN(CC2)c3cccc(Cl)c3Cl)c1	16587962	IC50	=	98.4	nM	7.01	IC50	=	98.4	nM				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1576957	CHEMBL3806800	B	Antagonistic activity at human dopamine D2 receptor measured after 60 mins by Ultra Lance cAMP assay	1	Scientific Literature	Homo sapiens		9606	Autocuration		72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	99312	CHEMBL3804825	27173799	Bioorg. Med. Chem. Lett.	2016	26	13	3141			
CHEMBL643	27368	CHEMBL643	27368	PROMETHAZINE	promethazine	284.42	4.39	31.78	0	CC(CN1c2ccccc2Sc3ccccc13)N(C)C	13828622	IC50	=	100	nM	7	IC50	=	.1	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1275660	CHEMBL3090831	B	Binding affinity to dopamine D2 receptor (unknown origin) by radioligand binding assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	75979	CHEMBL3085767	23919353	J. Med. Chem.	2013	56	22	8955			
CHEMBL487387	442585	CHEMBL487387	442585	STEPHOLIDINE	8, l-SPD	327.37	3.15	62.16	0	COc1cc2CCN3Cc4c(C[C@H]3c2cc1O)ccc(O)c4OC	10959448	IC50	=	105.41	nM	6.98	IC50	=	105.41	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	830333	CHEMBL2060922	B	Displacement of [3H]Spiprone from human dopamine D2 receptor expressed in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	62594	CHEMBL2057072	22748706	Bioorg. Med. Chem.	2012	20	15	4862	722	CHEMBL3307715	HEK293
CHEMBL241973	388319	CHEMBL241973	388319		8	444.57	4.23	57.7	0	COc1ccccc1N2CCN(CCCCNC(=O)c3ccc(cc3)c4ccccn4)CC2	1920690	IC50	=	107	nM	6.97	IC50	=	107	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	445361	CHEMBL895651	F	Antagonist activity at human dopamine D2 receptor expressed in HEK293 cells by mitogenesis assay	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	36636	CHEMBL1148745	17672446	J. Med. Chem.	2007	50	17	4135	722	CHEMBL3307715	HEK293
CHEMBL14376	13949	CHEMBL14376	13949	ILOPERIDONE	45	426.48	4.02	64.8	0	COc1cc(ccc1OCCCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)C	640447	IC50	=	110	nM	6.96	IC50	=	110	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	61274	CHEMBL671343	B	Binding affinity against Dopamine receptor D2 was determined using [ [3H]-spiperone radioligand	1	Scientific Literature				Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			13291	CHEMBL1128281	7707315	J. Med. Chem.	1995	38	7	1119			
CHEMBL1945297	1276671	CHEMBL1945297	1276671		45	546.51	5.74	118.92	2	CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c3ccc(O)c4NC(=O)Sc34	8023054	IC50	=	125.89	nM	6.9	pIC50	=	6.9				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	800672	CHEMBL1947794	B	Displacement of radiolabeled spiperone from dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			60920	CHEMBL1944599	22079756	Bioorg. Med. Chem. Lett.	2012	22	1	689			
CHEMBL1202210	676161	CHEMBL338183	211011		5p	340.89	5.2	6.48	1	Br.Cc1cc(Cl)ccc1N2CCN(C[C@H]3C[C@@H]3c4ccccc4)CC2	287574	IC50	=	128	nM	6.89	IC50	=	128	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59915	CHEMBL671074	B	Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			15668	CHEMBL1133592	11052797	J. Med. Chem.	2000	43	21	3923			
CHEMBL1202221	676172	CHEMBL126182	211346		5c	326.86	4.72	6.48	0	Br.Clc1cccc(c1)N2CCN(C[C@H]3C[C@@H]3c4ccccc4)CC2	286421	IC50	=	146	nM	6.84	IC50	=	146	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59915	CHEMBL671074	B	Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			15668	CHEMBL1133592	11052797	J. Med. Chem.	2000	43	21	3923			
CHEMBL424125	242507	CHEMBL424125	242507		26	394.55	5.56	24.94	1	COc1ccc2CCCC(CCCN3CCN(CC3)c4ccccc4OC)c2c1	1052610	IC50	=	150	nM	6.82	IC50	=	150	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59918	CHEMBL670113	B	In vitro binding affinity at human cloned Dopamine receptor D2 by [3H]spiroperidol displacement.	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			14732	CHEMBL1131412	9822559	J. Med. Chem.	1998	41	24	4903			
CHEMBL3804954	2085581	CHEMBL3804954	2085581		13	436.37	4.76	44.81	0	CNC(=O)c1ccccc1OCCCCN2CCN(CC2)c3cccc(Cl)c3Cl	16587959	IC50	=	167	nM	6.78	IC50	=	167	nM				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1576957	CHEMBL3806800	B	Antagonistic activity at human dopamine D2 receptor measured after 60 mins by Ultra Lance cAMP assay	1	Scientific Literature	Homo sapiens		9606	Autocuration		72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	99312	CHEMBL3804825	27173799	Bioorg. Med. Chem. Lett.	2016	26	13	3141			
CHEMBL1113	155045	CHEMBL1113	155045	AMOXAPINE	AMOXAPINE	313.78	2.9	36.86	0	Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1	7624109	IC50	=	200	nM	6.7	IC50	=	.2	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774751	CHEMBL1909140	B	DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)	15	DrugMatrix			32644	Autocuration	BAO_0000249	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046							449	CHEMBL3308072	CHO
CHEMBL2335737	1525399	CHEMBL2335737	1525399		3f	343.85	3.79	43.7	0	Cc1cc2CCN3CC[C@@](O)(C[C@@H]3c2cc1O)c4ccc(Cl)cc4	12707033	IC50	=	220	nM	6.66	IC50	=	220	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	943178	CHEMBL2346209	F	Antagonist activity at dopamine D2 receptor (unknown origin) transfected in CHO cell membranes assessed as inhibition of forskolin-stimulated cAMP level after 10 mins by flash plate assay in presence of dopamine	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	72442	CHEMBL2331372	23333208	Bioorg. Med. Chem. Lett.	2013	23	5	1498			
CHEMBL42	2261	CHEMBL42	2261	CLOZAPINE	Clozapine	326.82	3.42	30.87	0	CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24	1031904	IC50	=	230	nM	6.64	IC50	=	230	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59918	CHEMBL670113	B	In vitro binding affinity at human cloned Dopamine receptor D2 by [3H]spiroperidol displacement.	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			14732	CHEMBL1131412	9822559	J. Med. Chem.	1998	41	24	4903			
CHEMBL291380	97702	CHEMBL291380	97702		5b	348.42	4	32.26	0	Fc1ccccc1c2cccc(CN3CCN(CC3)c4ncccn4)c2	63216	IC50	=	250	nM	6.6	IC50	=	250	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59914	CHEMBL671073	B	Binding affinity to cloned human Dopamine receptor D2 expressed in A9L cells by [3H]spiperone displacement.	1	Scientific Literature				Expert	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			2704	CHEMBL1130912	9873481	Bioorg. Med. Chem. Lett.	1998	8	15	2033			
CHEMBL64597	98330	CHEMBL64597	98330		5f	336.45	3.46	60.5	0	C(N1CCN(CC1)c2ncccn2)c3cccc(c3)c4ccsc4	39391	IC50	=	300	nM	6.52	IC50	=	300	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59914	CHEMBL671073	B	Binding affinity to cloned human Dopamine receptor D2 expressed in A9L cells by [3H]spiperone displacement.	1	Scientific Literature				Expert	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			2704	CHEMBL1130912	9873481	Bioorg. Med. Chem. Lett.	1998	8	15	2033			
CHEMBL244773	388323	CHEMBL244773	388323		11	495.44	5.89	48.47	1	Cc1cccnc1c2ccc(cc2)C(=O)NC\C=C\CN3CCN(CC3)c4cccc(Cl)c4Cl	15826940	IC50	=	368	nM	6.43	IC50	=	368	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1527646	CHEMBL3705175	B	BindingDB_Patents: Functional Assay. To measure D2 and D3 stimulation of mitogenesis (agonist assay) or D2 and D3 inhibition of quinpirole stimulation of mitogenesis (antagonist assay), CHOp-cells (human receptor) were seeded in a 96-well plate at a concentration of 5,000 cells/well. The cells were incubated at 37C. in alpha -MEM with 10% FBS, 0.05% penicillin-streptomycin, and 200 ug/mL of G418. After 48 hours, the cells were rinsed twice with serum-free alpha -MEM and incubated for 24 hours at 37 C. In the functional assay for agonism, the medium was removed and replaced with 90 ul of serum-free alpha -MEM and 10 ul of test compound in sterile water; in the antagonist assay, the test compound was diluted in sterile water plus 30 nM quinpirole. After another 24-hour incubation at 37 C., 0.25 uCi of [3H]thymidine was added to each well and the plates were further incubated for 2 hours at 37 C. The cells were then trypsinized, and the plates were filtered and counted as usual in the art.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000019	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	94399	CHEMBL3638880			2014						
CHEMBL11	605	CHEMBL11	605	IMIPRAMINE	imipramine	280.41	4.39	6.48	0	CN(C)CCCN1c2ccccc2CCc3ccccc13	13828629	IC50	=	410	nM	6.39	IC50	=	.41	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1275660	CHEMBL3090831	B	Binding affinity to dopamine D2 receptor (unknown origin) by radioligand binding assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	75979	CHEMBL3085767	23919353	J. Med. Chem.	2013	56	22	8955			
CHEMBL1729	557741	CHEMBL1729	557741	CISAPRIDE	CISAPRIDE	465.95	2.79	86.05	0	COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC	7684451	IC50	=	473	nM	6.33	IC50	=	.473	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774751	CHEMBL1909140	B	DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)	15	DrugMatrix			32644	Autocuration	BAO_0000249	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046							449	CHEMBL3308072	CHO
CHEMBL1934127	1271592	CHEMBL1934127	1271592		35	457.99	5.21	48.13	1	CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4[nH]c5ccc(Cl)cc5c4c3)CC2)c6ccccc16	7989732	IC50	=	500	nM	6.3	IC50	=	.5	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	795936	CHEMBL1936809	B	Inhibition of dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			60645	CHEMBL1932960	22123324	Bioorg. Med. Chem. Lett.	2012	22	1	363			
CHEMBL115280	187685	CHEMBL115280	187685		36	413.51	4.18	44.81	0	O=C1NCN(c2ccccc2)C13CCN(Cc4cccc(Oc5ccccc5)c4)CC3	962620	IC50	=	538	nM	6.27	IC50	=	538	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59913	CHEMBL671072	B	Inhibition of human dopamine receptor D2	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	16146	CHEMBL1134625	11585444	J. Med. Chem.	2001	44	21	3391			
CHEMBL54	3859	CHEMBL54	3859	HALOPERIDOL	Haloperidol	375.86	3.89	40.54	0	OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3	12698260	IC50	=	550	nM	6.26	IC50	=	.55	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	942260	CHEMBL2342830	F	Antagonist activity at dopamine D2 receptor (unknown origin) expressed in HEK293 cells assessed as inhibition of [35S]GTPgammaS binding by scintillation proximity assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	72437	CHEMBL2331343	23332346	Bioorg. Med. Chem.	2013	21	4	856	722	CHEMBL3307715	HEK293
CHEMBL1202224	676175	CHEMBL337983	211382		5g	322.44	4.04	15.71	0	Br.COc1ccc(cc1)N2CCN(C[C@H]3C[C@@H]3c4ccccc4)CC2	300303	IC50	=	752	nM	6.12	IC50	=	752	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59915	CHEMBL671074	B	Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			15668	CHEMBL1133592	11052797	J. Med. Chem.	2000	43	21	3923			
CHEMBL2016607	1334323	CHEMBL2016607	1334323		15	481.07	6.64	39.15	1	CCCCCCCCCC(=O)N1c2ccc(Cl)cc2N=C(N3CCN(C)CC3)c4ccccc14	10858748	IC50	=	776.25	nM	6.11	pIC50	=	6.11				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	813150	CHEMBL2020816	B	Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	61603	CHEMBL2016514	22243698	J. Med. Chem.	2012	55	4	1622	449	CHEMBL3308072	CHO
CHEMBL1945039	1276411	CHEMBL1945039	1276411		31	479.59	3.69	128.15	0	COc1ccccc1CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2	8023040	IC50	=	1000	nM	6	pIC50	=	6				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	800672	CHEMBL1947794	B	Displacement of radiolabeled spiperone from dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			60920	CHEMBL1944599	22079756	Bioorg. Med. Chem. Lett.	2012	22	1	689			
CHEMBL1807818	1165507	CHEMBL1807818	1165507		6	448.6	3.13	141.42	0	O[C@@H](CNCCCSCCOCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23	6291247	IC50	>	1000	nM		pIC50	<	6				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	759383	CHEMBL1810621	B	Binding affinity to dopamine 2 receptor	1	Scientific Literature				Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			58376	CHEMBL1806408	21723724	Bioorg. Med. Chem. Lett.	2011	21	15	4612			
CHEMBL357448	241652	CHEMBL357448	241652		18	383.48	2.84	54.04	0	COc1cccc(c1)C(=O)NCCCN2CCN(CC2)c3ccccc3OC	1061304	IC50	>	1000	nM		IC50	>	1000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59918	CHEMBL670113	B	In vitro binding affinity at human cloned Dopamine receptor D2 by [3H]spiroperidol displacement.	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			14732	CHEMBL1131412	9822559	J. Med. Chem.	1998	41	24	4903			
CHEMBL110362	182387	CHEMBL110362	182387		23	255.31	2.68	66.48	0	NC1CCc2cc(O)c(O)cc2[C@H]1c3ccccc3	692315	IC50	>	1000	nM		IC50	>	1	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	61110	CHEMBL672300	B	In vitro receptor binding affinity against Dopamine receptor D2	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein			13090	CHEMBL1128439	7830274	J. Med. Chem.	1995	38	2	318			
