CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL2179732	1440540	CHEMBL2179732	1440540		57	361.52	4.3	61.44	0	CCN(CC)c1ccc(cc1)C(NC(=O)C(C)(C)C)NC(=O)C(C)(C)C	12146307	Ki	>	20000	nM		Ki	>	20000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	876705	CHEMBL2182818	B	Displacement of [3H]CP55940 from human CB1 receptor expressed in CHO cells incubated for 1 hr	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			66649	CHEMBL2177038	23072339	J. Med. Chem.	2012	55	22	9973	449	CHEMBL3308072	CHO
CHEMBL2326288	1520475	CHEMBL2326288	1520475		48	459	5.61	58.23	1	CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC)cc3)cc1	12663752	Ki	>	20000	nM		Ki	>	20000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	941211	CHEMBL2329722	B	Displacement of [3H]CP-55,940 from CB1 receptor (unknown origin) after 1 hr by scintillation counting analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			72164	CHEMBL2321866	23406429	J. Med. Chem.	2013	56	5	2045			
CHEMBL61037	89686	CHEMBL61037	89686		16	368.55	7.97	18.46	1	CCCCCCC(C)(C)c1cc(OC)c(c(OC)c1)c2cc(C)cc(C)c2	433101	Ki	>	20000	nM		Ki	>	20000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	46461	CHEMBL657908	B	Binding affinity against human cannabinoid receptor by using radioligand ([3H]CP-55940) assay.	1	Scientific Literature				Expert	BAO_0000357	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	8	Homologous protein			1829	CHEMBL1129188		Bioorg. Med. Chem. Lett.	1996	6	2	189			
CHEMBL2205588	1445214	CHEMBL2205588	1445214		3o	440.44	2.43	96.1	0	COC1CN(C1)C(=O)c2c3CCOCc3sc2NC(=O)c4ccccc4C(F)(F)F	12193206	Ki	>	30000	nM		Ki	>	30000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	885130	CHEMBL2212764	B	Displacement of [3H]-CP55,940 from human CB1 receptor after 60 mins by microscintillation counting analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			67057	CHEMBL2203203	23147076	Bioorg. Med. Chem. Lett.	2012	22	24	7314			
CHEMBL1909069	1248993	CHEMBL1909069	1248993		MC 288769						7759947	Ki	=	32470	nM	4.49	Ki	=	32.47	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046									
CHEMBL2296778	1500360	CHEMBL2296778	1500360		31	332.83	3.71	50.16	0	Cc1c(nn(C)c1c2ccc(Cl)cc2)C(=O)NN3CCCCC3	12579619	Ki	=	34673.69	nM	4.46	pKi	=	4.46				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	930212	CHEMBL3070221	B	Antagonist activity at CB1 receptor (unknown origin)	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein	7tm_1	high	71585	CHEMBL3046337		Med Chem Res	2013	22	9	4133			
CHEMBL3116288	1619275	CHEMBL3116288	1619275		11	365.43	5.87	72.87	1	[O-][N+](=O)c1ccc2c(c1)c(OCC3CCCCC3)nn2Cc4ccccc4	13922889	Ki	>	40000	nM		Ki	>	40	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1289183	CHEMBL3119245	B	Displacement of [3H]-CP55940 from human CB1 receptor transfected in HEK-293EBNA cells after 90 mins by luminescence counting analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			76806	CHEMBL3112400	24378710	Eur. J. Med. Chem.	2014	73		56			
CHEMBL3780775	2074851	CHEMBL3780775	2074851		8	479.4	6.58	50.16	1	Clc1ccc(c(Cl)c1)n2nc(C(=O)NN3CCCCC3)c4ccc5cc(ccc5c24)C6CC6	16511759	Ki	>	40000	nM		Ki	>	40000	nM				BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1565145	CHEMBL3782503	B	Displacement of [3H]CP55940 from human CB1 receptor expressed in HEK293-EBNA cell membrane incubated for 90 mins by liquid scintillation counting method	1	Scientific Literature	Homo sapiens		9606	Autocuration		87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			98686	CHEMBL3779789	26890113	Eur. J. Med. Chem.	2016	112		66			
CHEMBL3780471	2074980	CHEMBL3780471	2074980		15a	489.61	4.38	71.85	0	COc1ccc2c(OC(C)(C)c3cnn(CNC(=O)CN4CCN(CC4)c5cccc(C)c5C)c23)c1	16512560	Ki	>	40000	nM		Ki	>	40000	nM				BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1563156	CHEMBL3783894	B	Displacement of [3H]CP55940 from human CB1 receptor expressed in HEK293 EBNA cells after 90 mins by liquid scintillation spectrophotometer	1	Scientific Literature	Homo sapiens		9606	Autocuration		87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			98660	CHEMBL3779839	26789378	J. Med. Chem.	2016	59	5	1840			
CHEMBL3417565	1840776	CHEMBL3417565	1840776		9	370.49	4.91	61.19	0	CCCCCCC(C)(C)C1=CC2=C(C(=O)C1=O)c3nn(C)cc3C(C)(C)O2	15224213	Ki	>	40000	nM		Ki	>	40000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1472104	CHEMBL3418381	B	Displacement of [3H]CP55940 from human CB1 receptor transfected in HEK293 cells after 90 mins by liquid scintillation spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			91509	CHEMBL3414526	25671648	J. Med. Chem.	2015	58	5	2256			
CHEMBL3354403	1818521	CHEMBL3354403	1818521		77	505.47	8	118.99	2	FC(F)(F)Oc1ccc(cc1)C(=O)n2c3ccccc3c4nnc(SCc5ccccc5C#N)nc24	14980557	Ki	>	60000	nM		Ki	>	60000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444591	CHEMBL3375410	B	Displacement of [3H]CP55940 from human CB1R expressed in CHO cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			89996	CHEMBL3352243	25487422	Bioorg. Med. Chem.	2015	23	1	241			
CHEMBL3353835	1817947	CHEMBL3353835	1817947		61	452.49	5.91	138.51	1	[O-][N+](=O)c1ccccc1Cn2c3ccccc3c4nnc(SCc5ccccc5C#N)nc24	14980541	Ki	>	60000	nM		Ki	>	60000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444591	CHEMBL3375410	B	Displacement of [3H]CP55940 from human CB1R expressed in CHO cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			89996	CHEMBL3352243	25487422	Bioorg. Med. Chem.	2015	23	1	241			
CHEMBL3354407	1818525	CHEMBL3354407	1818525		81	412.42	4.63	135.79	0	O=C(c1oncc1)n2c3ccccc3c4nnc(SCc5ccccc5C#N)nc24	14980561	Ki	>	60000	nM		Ki	>	60000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1444591	CHEMBL3375410	B	Displacement of [3H]CP55940 from human CB1R expressed in CHO cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			89996	CHEMBL3352243	25487422	Bioorg. Med. Chem.	2015	23	1	241			
CHEMBL583	17136	CHEMBL583	17136	GREPAFLOXACIN	GREPAFLOXACIN	359.39	-.41	72.88	0	CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4	7676958	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL3	115	CHEMBL3	115	NICOTINE	NICOTINE	162.23	1.24	16.13	0	CN1CCC[C@H]1c2cccnc2	7735507	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL52440	77456	CHEMBL52440	77456	DEXTROMETHORPHAN	DEXTROMETHORPHAN	271.4	3.67	12.47	0	COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1	7693935	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL9419	5540	CHEMBL9419	5540	METACETAMOL	3-ACETAMIDOPHENOL	151.16	.71	49.33	0	CC(=O)Nc1cccc(O)c1	7624727	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL157138	263558	CHEMBL157138	263558	LISURIDE	LISURIDE	338.45	2.6	51.37	0	CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34	7759627	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL295698	72036	CHEMBL295698	72036	KETOCONAZOLE	KETOCONAZOLE	531.43	3.61	69.06	1	CC(=O)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2	7769726	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL429	1785	CHEMBL429	1785	LABETALOL	LABETALOL	328.41	2.36	95.58	0	CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N	7767795	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL277474	26820	CHEMBL277474	26820	ANTIPYRINE	ANTIPYRINE	188.23	1.22	23.55	0	CN1N(C(=O)C=C1C)c2ccccc2	7601712	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL3353809	1817921	CHEMBL3353809	1817921		17	326.8	5.02	79.76	1	Clc1ccccc1CSc2nnc3c4ccccc4[nH]c3n2	14980520	Ki					Ki				Not Determined		0	BAO_0000192			1444591	CHEMBL3375410	B	Displacement of [3H]CP55940 from human CB1R expressed in CHO cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			89996	CHEMBL3352243	25487422	Bioorg. Med. Chem.	2015	23	1	241			
CHEMBL417675	47261	CHEMBL417675	47261	PALMIDROL	45	299.49	5.43	49.33	1	CCCCCCCCCCCCCCCC(=O)NCCO	549598	Ki					Ki			nM	Not Active		0	BAO_0000192			46455	CHEMBL657902	B	Binding affinity against the cloned human Cannabinoid receptor 1; no activity	1	Scientific Literature				Autocuration	BAO_0000357	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	8	Homologous protein			14296	CHEMBL1129950	9057852	J. Med. Chem.	1997	40	5	659			
CHEMBL568229	576452	CHEMBL568229	576452		9e	411.33	7.22	46.5	1	CC(C)c1[nH]cnc1c2nn(c3ccccc3Cl)c(c2C)c4ccc(Cl)cc4	3014410	Ki					Ki				Not Determined		0	BAO_0000192			597914	CHEMBL1042699	F	Antagonist activity at human CB1 receptor transfected in CHO-K1cells by GTPgamma[35S] binding assay	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			48905	CHEMBL1155992	19683918	Bioorg. Med. Chem. Lett.	2009	19	18	5351	485	CHEMBL3307512	CHO-K1
CHEMBL123292	198677	CHEMBL123292	198677	CYCLOHEXIMIDE	CYCLOHEXIMIDE	281.35	.93	83.47	0	C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2	7695672	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL277100	15371	CHEMBL277100	15371	TEMAFLOXACIN	TEMAFLOXACIN	417.38	.62	72.88	0	CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F	7823100	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL278172	16735	CHEMBL278172	16735	BENZOCAINE	BENZOCAINE	165.19	1.29	52.32	0	CCOC(=O)c1ccc(N)cc1	7609311	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL3545252	1927101	CHEMBL92	9097	DOCETAXEL HYDRATE	DOCETAXEL	807.88	2.59	224.44	2	O.O.O.CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C	7705074	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL267744	2819	CHEMBL267744	2819	TICRYNAFEN	TICRYNAFEN	331.17	3.98	91.84	0	OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl	7817106	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL188921	316539	CHEMBL188921	316539	BUFLOMEDIL	BUFLOMEDIL	307.38	2.56	48	0	COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1	7619763	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1909055	1248979	CHEMBL1909055	1248979	COBALTOUS CHLORIDE	COBALT (II) CHLORIDE						7708441	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL498847	497784	CHEMBL498847	497784	SECNIDAZOLE	SECNIDAZOLE	185.18	.04	83.87	0	CC(O)Cn1c(C)ncc1[N+](=O)[O-]	7826409	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL2068237	1358551	CHEMBL2068237	1358551	CISPLATIN	CISPLATIN						7688673	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL130	27340	CHEMBL130	27340	CHLORAMPHENICOL	CHLORAMPHENICOL	323.13	1.03	115.38	0	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]	7686113	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL94	9277	CHEMBL94	9277	PHYSOSTIGMINE	PHYSOSTIGMINE	275.35	2.35	44.81	0	CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1	7717492	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL305660	111060	CHEMBL305660	111060	EBASTINE	EBASTINE	469.66	6.58	29.54	1	CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4	7647677	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL23	1278	CHEMBL23	1278	DILTIAZEM	DILTIAZEM	414.52	3.09	84.38	0	COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C	7700726	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL643	27368	CHEMBL643	27368	PROMETHAZINE	PROMETHAZINE	284.42	4.39	31.78	0	CC(CN1c2ccccc2Sc3ccccc13)N(C)C	7724439	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL56367	85553	CHEMBL56367	85553	NIMESULIDE	NIMESULIDE	308.31	2.2	109.6	0	CS(=O)(=O)Nc1ccc(cc1Oc2ccccc2)[N+](=O)[O-]	7718523	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL26	1333	CHEMBL26	1333	SULPIRIDE	SULPIRIDE	341.43	.7	110.11	0	CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N	7814493	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL2316260	1515345	CHEMBL2316260	1515345		55	331.41	2.93	80.12	0	CCCCCN1C=C(C(=O)NC2CCCCC2)C(=O)n3ncnc13	12619650	Ki					Ki				Not Determined		0	BAO_0000192			935497	CHEMBL2319556	B	Displacement of [3H]CP-55,940 from human recombinant CB1 receptor expressed in CHO cell membranes after 90 mins by scintillation counting analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			71989	CHEMBL2311525	23350768	J. Med. Chem.	2013	56	3	1098			
