CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL428366	395246	CHEMBL428366	395246		1k	339.41	3.2	94.13	0	CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c3cccc(c3)C#N	1958812	IC50	>	10000	nM		IC50	>	10	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	441032	CHEMBL890119	B	Inhibition of human GR	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			36239	CHEMBL1146304	17118655	Bioorg. Med. Chem. Lett.	2007	17	2	315			
CHEMBL2419302	1578081	CHEMBL2419302	1578081		2a	325.29	2.34	64.63	0	Fc1ccc(cc1)C2=C(COC2=O)c3ccc4OCC(=O)Nc4c3	13416362	IC50	>	10000	nM		IC50	>	10000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	977683	CHEMBL2423841	B	Displacement of [3H]-Dexamethasone human GR expressed in 293 cells after 16 hrs by scintillation counting	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			74722	CHEMBL2417412	23958516	Bioorg. Med. Chem.	2013	21	19	5983	722	CHEMBL3307715	HEK293
CHEMBL1085109	631747	CHEMBL1085109	631747		13j	302.34	5.47	17.82	1	Cc1ccc(cc1)c2ccc3c(cnn3c4ccc(F)cc4)c2	3308088	IC50	>	10000	nM		pIC50	<	5				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	634771	CHEMBL1119507	B	Displacement of fluorescent-labeled Dexamethasone from GR by fluorescent polarization assay	1	Scientific Literature				Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			51359	CHEMBL1155531	20469868	J. Med. Chem.	2010	53	11	4531			
CHEMBL3093450	1607831	CHEMBL3093450	1607831		13	435.46	5.31	94.13	1	Cc1cc(C)c(c(C)c1)S(=O)(=O)NC(Cc2c[nH]c3ccc(cc23)C#N)C(F)(F)F	13845312	IC50	>	10000	nM		IC50	>	10000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1277674	CHEMBL3096916	B	Agonist activity at glucocorticoid receptor in HFF assessed as inhibition of IL-1-induced IL-6 production after 24 hrs	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			76241	CHEMBL3091451	24215891	Bioorg. Med. Chem. Lett.	2013	23	24	6640			
CHEMBL1086313	631666	CHEMBL1086313	631666		13g	313.33	4.86	41.61	0	Fc1ccc(cc1)n2ncc3cc(ccc23)c4ccc(cc4)C#N	3308096	IC50	>	10000	nM		pIC50	<	5				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	634771	CHEMBL1119507	B	Displacement of fluorescent-labeled Dexamethasone from GR by fluorescent polarization assay	1	Scientific Literature				Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			51359	CHEMBL1155531	20469868	J. Med. Chem.	2010	53	11	4531			
CHEMBL3094470	1608861	CHEMBL3094470	1608861		4	345.5	5.49	54.55	1	CCC(Cc1cccc(C)c1)NS(=O)(=O)c2c(C)cc(C)cc2C	13858108	IC50	>	10000	nM		IC50	>	10000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1279592	CHEMBL3097674	B	Agonist activity at glucocorticoid receptor in human foreskin fibroblasts assessed as IL-1-mediated IL-6 synthesis after 24 hrs	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			76270	CHEMBL3091417	24239189	Bioorg. Med. Chem. Lett.	2013	23	24	6645			
CHEMBL1084389	631585	CHEMBL1084389	631585		13c	356.32	5.92	17.82	1	Fc1ccc(cc1)n2ncc3cc(ccc23)c4cccc(c4)C(F)(F)F	3308108	IC50	>	10000	nM		pIC50	<	5				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	634772	CHEMBL1119508	B	Activity at GR in human A549 cells by NF-kappaB transrepression assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			51359	CHEMBL1155531	20469868	J. Med. Chem.	2010	53	11	4531	646	CHEMBL3307651	A549
CHEMBL351465	272428	CHEMBL351465	272428		7	268.23	3.52	45.15	0	C[C@@H]1Cc2cc3c(cc(O)nc3cc2N1)C(F)(F)F	277710	IC50	>	10000	nM		IC50	>	10000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	71098	CHEMBL674946	F	Antagonistic activity against Glucocorticoid receptor in co-transfected CV-1 cell	1	Scientific Literature				Expert	BAO_0000019	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			3036	CHEMBL1130772	9871534	Bioorg. Med. Chem. Lett.	1998	8	7	745			
CHEMBL1085107	631745	CHEMBL1085107	631745		8, AMG-221	266.4	3.55	66.75	0	CC(C)[C@]1(C)SC(=NC1=O)N[C@H]2C[C@@H]3CC[C@H]2C3	3307032	IC50	>	10000	nM		IC50	>	10	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	634660	CHEMBL1118533	B	Inhibition of glucocorticoid receptor	1	Scientific Literature				Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			51354	CHEMBL1155526	20465278	J. Med. Chem.	2010	53	11	4481			
CHEMBL3093457	1607838	CHEMBL3093457	1607838		21	435.46	5.26	83.27	1	Cc1cc(C)c(c(C)c1)S(=O)(=O)NC(Cn2ccc3c(cccc23)C#N)C(F)(F)F	13845318	IC50	>	10000	nM		IC50	>	10000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1277674	CHEMBL3096916	B	Agonist activity at glucocorticoid receptor in HFF assessed as inhibition of IL-1-induced IL-6 production after 24 hrs	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			76241	CHEMBL3091451	24215891	Bioorg. Med. Chem. Lett.	2013	23	24	6640			
CHEMBL250221	415746	CHEMBL250221	415746		2d	441.56	4.72	55.73	0	CC(=O)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@]34N=COC4=C)[C@@H]5CCC6=CC(=O)CCC6=C25	2046197	IC50	=	14000	nM	4.85	IC50	=	14000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	457751	CHEMBL924028	F	Antagonist activity at glucocorticoid receptor expressed in A549 cells assessed as inhibition of corticoid-induced gene transcription by luciferase reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	37814	CHEMBL1140481	17855092	Bioorg. Med. Chem. Lett.	2007	17	21	5754	646	CHEMBL3307651	A549
CHEMBL19954	23172	CHEMBL19954	23172		4	276.33	4.04	37.9	0	COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1	2352689	IC50	=	90000	nM	4.05	IC50	=	90	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	555519	CHEMBL963779	B	Inhibition of glucocorticoid receptor-glucocorticoid complex transfected in rat R1 cells assessed as down-regulation of TPA-responsive element proinflammatory gene expression after 24 hrs by beta-galactosidase assay	1	Scientific Literature				Intermediate	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			44347	CHEMBL1157381	18412397	J. Nat. Prod.	2008	71	6	1063	160	CHEMBL3307379	R1
CHEMBL247772	411448	CHEMBL247772	411448		7	364.48	3.85	42.8	0	N=C1N(CCOc2ccccc2)c3ccccc3N1CCN4CCCCC4	5156227	IC50	>	100000	nM		IC50	>	100	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	706929	CHEMBL1665375	B	Inhibition of human glucocorticoid receptor	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			54963	CHEMBL1649477	19364854	Antimicrob. Agents Chemother.	2009	53	7	2824			
CHEMBL2086964	1364622	CHEMBL2086964	1364622		5, MDG 506	390.39	3.91	93.29	0	COc1cc(\C=N\NC(=O)c2oc3ccc4ccccc4c3c2)cc(OC)c1O	11011775	IC50	>	100000	nM		IC50	>	100	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	841250	CHEMBL2089653	B	Displacement of fluorescent labelled SRC1-4 from dexamethasone-GR complex after 2 to 4 hrs by TR-FRET assay	1	Scientific Literature				Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			64918	CHEMBL2086322	22280402	J. Med. Chem.	2012	55	4	1635			
CHEMBL1560	444750	CHEMBL1560	444750	CAPTOPRIL	CAPTOPRIL	217.29	.67	96.41	0	C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O	7620034	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL487894	451916	CHEMBL461522	453508	DIPYRONE SODIUM	DIPYRONE	311.36	.38	89.54	0	[Na+].CN(CS(=O)(=O)[O-])C1=C(C)N(C)N(C1=O)c2ccccc2	7692217	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL631	27112	CHEMBL631	27112	PROPAFENONE	PROPAFENONE	341.44	3.67	58.56	0	CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2	7730736	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL442744	102043	CHEMBL442744	102043		19w	375.48	4.25	73.01	0	CCCCCC1Oc2cccc(OC)c2c3ccc(NS(=O)(=O)C)cc13	599947	IC50					IC50			nM	Not Determined		0	BAO_0000190			71253	CHEMBL683499	F	Effect on functional cellular GR-antagonism (GRAF) in human Glucocorticoid receptor (GR) expressing cells; ND means Not determined	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000019	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			6804	CHEMBL1147539	15080982	Bioorg. Med. Chem. Lett.	2004	14	9	2079			
CHEMBL3	115	CHEMBL3	115	NICOTINE	NICOTINE	162.23	1.24	16.13	0	CN1CCC[C@H]1c2cccnc2	7737568	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1741	570147	CHEMBL1741	570147	CLARITHROMYCIN	CLARITHROMYCIN	747.95	2.2	182.9	2	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC	7710368	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL47244	66248	CHEMBL47244	66248	PICROTOXININ	COCCULIN	292.28	-.18	85.36	0	CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)C[C@H]4O[C@]45C(=O)O[C@H]2[C@]35C	7684748	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1201346	675297	CHEMBL1201346	675297	BALSALAZID	BALSALAZIDE	357.32	2.52	148.64	0	OC(=O)CCNC(=O)c1ccc(cc1)N=Nc2ccc(O)c(c2)C(=O)O	7603572	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL429	1785	CHEMBL429	1785	LABETALOL	LABETALOL	328.41	2.36	95.58	0	CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N	7769863	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL307145	120669	CHEMBL307145	120669	PYROGALLOL	PYROGALLOL	126.11	1.1	60.69	0	Oc1cccc(O)c1O	7737393	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1928879	1269850	CHEMBL1928879	1269850		9	322.38	3.09	79.45	0	Cc1nc(c2ccc3OCC(=O)Nc3c2)c(s1)c4ccccc4	7970163	IC50					IC50				Not Determined		0	BAO_0000190			792911	CHEMBL1929757	B	Displacement of [3H]dexomethasone from GR	1	Scientific Literature				Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			60458	CHEMBL1926625	22074142	J. Med. Chem.	2011	54	24	8616			
CHEMBL302248	111401	CHEMBL302248	111401		36	414.95	5.22	57.79	1	Cc1c(NS(=O)(=O)C)cccc1N(Cc2ccccc2)Cc3ccccc3Cl	1267512	IC50					IC50			nM	Not Determined		0	BAO_0000190			71257	CHEMBL685251	F	Functional activity towards human glucocorticoid receptor in genetically engineered cell line containing glucocorticoid response element and reporter gene encoding a secreted form of alkaline phosphatase	1	Scientific Literature				Expert	BAO_0000019	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			6827	CHEMBL1147558	15081010	Bioorg. Med. Chem. Lett.	2004	14	9	2209			
CHEMBL86304	139099	CHEMBL86304	139099	MOCLOBEMIDE	MOCLOBEMIDE	268.74	1.53	41.57	0	Clc1ccc(cc1)C(=O)NCCN2CCOCC2	7749924	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1009	112655	CHEMBL1009	112655	LEVODOPA	LEVODOPA	197.19	-2.09	103.78	0	N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O	7763819	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1109	153330	CHEMBL1109	153330	SULFAPHENAZOLE	SULFAPHENAZOLE	314.36	1.92	98.39	0	Nc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3	7812171	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL278172	16735	CHEMBL278172	16735	BENZOCAINE	BENZOCAINE	165.19	1.29	52.32	0	CCOC(=O)c1ccc(N)cc1	7609366	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1433	371546	CHEMBL1433	371546	DOXYCYCLINE	DOXYCYCLINE	444.43	-.75	181.62	1	C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=C(C(=O)N)C(=O)[C@@]3(O)C(=C2C(=O)c4c(O)cccc14)O)O	7671069	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL488025	451936	CHEMBL488025	451936	EXISULIND	SULINDAC SULFONE	372.41	3.74	79.82	0	CC1=C(CC(=O)O)c2cc(F)ccc2/C/1=C\c3ccc(cc3)S(=O)(=O)C	7808008	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL564	16391	CHEMBL564	16391	PROMAZINE	PROMAZINE	284.42	4.08	31.78	0	CN(C)CCCN1c2ccccc2Sc3ccccc13	7722256	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL447	2326	CHEMBL447	2326	SECOBARBITAL	SECOBARBITAL	238.28	1.97	75.27	0	CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	7796652	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL9	246	CHEMBL9	246	NORFLOXACIN	NORFLOXACIN	319.33	-1.41	72.88	0	CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCNCC3	7731507	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL2023238	1338615	CHEMBL2023238	1338615		21	591.83	6.12	141.77	2	CC(C)(C)n1ncc2C[C@]3(C)[C@H]4[C@@H](O)C[C@@]5(C)[C@@H](CC[C@]5(O)C(=O)CSc6nc7ccccc7s6)[C@@H]4CCC3=Cc12	10864025	IC50					IC50				Not Determined		0	BAO_0000190			816569	CHEMBL2025283	A	Transactivation activity at glucocorticoid receptor in human HepG2 cells assessed as induction of tyrosine aminotransferase	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			61735	CHEMBL2021850	22465636	Bioorg. Med. Chem. Lett.	2012	22	9	3291	726	CHEMBL3307718	HepG2
CHEMBL222863	372805	CHEMBL222863	372805	OUABAIN	OUABAIN	584.65	-2.17	206.59	3	C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@H](O)[C@H](O)[C@H]1O	7718868	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1467	395607	CHEMBL1467	395607	ALLOPURINOL	ALLOPURINOL	136.11	-.68	70.14	0	O=C1NC=Nc2[nH]ncc12	7623738	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL75435	117758	CHEMBL75435	117758	DEXKETOPROFEN	DEXKETOPROFEN	254.28	3.36	54.37	0	C[C@H](C(=O)O)c1cccc(c1)C(=O)c2ccccc2	7691699	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL307754	111308	CHEMBL307754	111308		51	438.54	4.41	84.09	0	COC(=O)c1cccc(CN(Cc2ccccc2)c3cccc(NS(=O)(=O)C)c3C)c1	1274142	IC50					IC50			nM	Not Determined		0	BAO_0000190			71257	CHEMBL685251	F	Functional activity towards human glucocorticoid receptor in genetically engineered cell line containing glucocorticoid response element and reporter gene encoding a secreted form of alkaline phosphatase	1	Scientific Literature				Expert	BAO_0000019	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			6827	CHEMBL1147558	15081010	Bioorg. Med. Chem. Lett.	2004	14	9	2209			
CHEMBL338790	205525	CHEMBL338790	205525		4-AMINO-1,8-NAPHTHALIMIDE	212.2	.82	72.19	0	Nc1ccc2C(=O)NC(=O)c3cccc1c23	7621811	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
